id,title,company,location,city,state,zip_code,url,source,source_url,scraped_at,description,platform,salary,shift_type,requirements,benefits,application_url,job_category,seniority_level,is_remote,salary_min,salary_max,salary_type,salary_is_competitive,education_requirements,experience_requirements,certification_requirements,skill_requirements,completeness_required,completeness_optional,completeness_overall
Brightstar_8435207334226039989,PRN Infusion Nurse (RN),Brightstar,"FL, KENDALL
APPLY NOW",FL,"KENDALL
APPLY NOW",,https://careers.brightstarcare.com/job-detail-160611696-prn-infusion-nurse-rn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:18.551370,"PRN Infusion Nurse (RN)

Req ID: 160611696 | Full Time
Open Date: 2025-06-02 13:58:10 U
Local Agency
BrightStar Care of North Miami & Miami Beach
Location
FL, Kendall
Apply Now",custom,00 per hour,PRN,"Flexible, flexible, RN",flexible,https://careers.brightstarcare.com/job-detail-160611696-prn-infusion-nurse-rn#jobapplication,nursing,entry,False,0,0,hourly,False,,,,,1.0,1.0,1.0
Brightstar_8435207334226039989,PRN Infusion Nurse (RN),Brightstar,"PRN Infusion, NU",PRN Infusion,NU,,https://careers.brightstarcare.com/job-detail-160611696-prn-infusion-nurse-rn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:23.760778,"PRN Infusion Nurse (RN)

Req ID: 160611696 | Full Time
Open Date: 2025-06-02 13:58:10 U",custom,,PRN,RN,,https://careers.brightstarcare.com/job-detail-160611696-prn-infusion-nurse-rn#jobapplication,nursing,entry,False,,,,False,,,,,1.0,0.5,0.85
Brightstar_6583867263089523413,Per Diem Registered Nurse (RN),Brightstar,"BrightStar Care of Howell / Brighton / Ann Arbor, MI",BrightStar Care of Howell / Brighton / Ann Arbor,MI,,https://careers.brightstarcare.com/job-detail-140494379-per-diem-registered-nurse-rn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:29.624960,"Per Diem Registered Nurse (RN)

Req ID: 140494379 | Full Time
Open Date: 2024-06-12 11:43:16 U
Local Agency
BrightStar Care of Howell / Brighton / Ann Arbor, MI
Location
MI, White Lake
Apply Now",custom,competitive pay,Per Diem,"Registered Nurse, licensed, flexible, RN",flexible,https://careers.brightstarcare.com/job-detail-140494379-per-diem-registered-nurse-rn#jobapplication,nursing,entry,False,,,competitive,True,,,registered nurse,,1.0,1.0,1.0
Brightstar_6583867263089523413,Per Diem Registered Nurse (RN),Brightstar,"Per Diem Registered, NU",Per Diem Registered,NU,,https://careers.brightstarcare.com/job-detail-140494379-per-diem-registered-nurse-rn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:35.393886,"Per Diem Registered Nurse (RN)

Req ID: 140494379 | Full Time
Open Date: 2024-06-12 11:43:16 U",custom,,Per Diem,"Registered Nurse, RN",,https://careers.brightstarcare.com/job-detail-140494379-per-diem-registered-nurse-rn#jobapplication,nursing,entry,False,,,,False,,,registered nurse,,1.0,0.5,0.85
Brightstar_5149738206783141145,Infusion Nurse (RN),Brightstar,"BrightStar Care of Novi, MI",BrightStar Care of Novi,MI,,https://careers.brightstarcare.com/job-detail-159104630-infusion-nurse-rn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:41.471595,"Infusion Nurse (RN)

Req ID: 159104630 | Part Time
Open Date: 2025-05-02 10:14:03 U
Local Agency
BrightStar Care of Novi, MI
Location
MI, Farmington Hills
Apply Now",custom,Competitive salary,Part Time,"Flexible, experienced, RN, flexible",flexible,https://careers.brightstarcare.com/job-detail-159104630-infusion-nurse-rn#jobapplication,nursing,entry,False,,,competitive,True,,,,,1.0,1.0,1.0
Brightstar_5149738206783141145,Infusion Nurse (RN),Brightstar,"Infusion, NU",Infusion,NU,,https://careers.brightstarcare.com/job-detail-159104630-infusion-nurse-rn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:47.079697,"Infusion Nurse (RN)

Req ID: 159104630 | Part Time
Open Date: 2025-05-02 10:14:03 U",custom,,Part Time,RN,,https://careers.brightstarcare.com/job-detail-159104630-infusion-nurse-rn#jobapplication,nursing,entry,False,,,,False,,,,,1.0,0.5,0.85
Brightstar_3212034693731131741,CNA (Certified Nursing Assistant) / HHA (Home Health Aide) West side,Brightstar,"IN, INDIANAPOLIS
APPLY NOW",IN,"INDIANAPOLIS
APPLY NOW",,https://careers.brightstarcare.com/job-detail-2384573-cna-certified-nursing-assistant-hha-home-health-aide-west-side#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:52.372561,"CNA (Certified Nursing Assistant) / HHA (Home Health Aide) West side

Req ID: 2384573 | Full Time - hourly
Open Date: 2023-06-26
Local Agency
BrightStar Care of Indianapolis
Location
IN, Indianapolis
Apply Now",custom,,Full Time,"Certified, CNA, flexible, Certified Nursing Assistant",flexible,https://careers.brightstarcare.com/job-detail-2384573-cna-certified-nursing-assistant-hha-home-health-aide-west-side#jobapplication,nursing,entry,False,,,,False,certified,,certified; certified nursing assistant; cna,,1.0,0.75,0.9249999999999999
Brightstar_3212034693731131741,CNA (Certified Nursing Assistant) / HHA (Home Health Aide) West side,Brightstar,"Certified Nursing, AS",Certified Nursing,AS,,https://careers.brightstarcare.com/job-detail-2384573-cna-certified-nursing-assistant-hha-home-health-aide-west-side#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:04:56.799821,"CNA (Certified Nursing Assistant) / HHA (Home Health Aide) West side

Req ID: 2384573 | Full Time - hourly
Open Date: 2023-06-26",custom,,Full Time,"Certified, CNA, Certified Nursing Assistant",,https://careers.brightstarcare.com/job-detail-2384573-cna-certified-nursing-assistant-hha-home-health-aide-west-side#jobapplication,nursing,entry,False,,,,False,certified,,certified; certified nursing assistant; cna,,1.0,0.5,0.85
Brightstar_4133118439462586326,BrightStar Care of Indianapolis,Brightstar,"Local Agency
BrightStar Care of, IN","Local Agency
BrightStar Care of",IN,,https://www.brightstarcare.com/indianapolis-nw,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:01.163359,"Local Agency
BrightStar Care of Indianapolis",custom,,,,,https://www.brightstarcare.com/indianapolis-nw,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Brightstar_1564509682034613168,Physical Therapist Home Health PRN,Brightstar,"TX, CARROLLTON
APPLY NOW",TX,"CARROLLTON
APPLY NOW",,https://careers.brightstarcare.com/job-detail-143306776-physical-therapist-home-health-prn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:02.762884,"Physical Therapist Home Health PRN

Req ID: 143306776 | Part Time
Open Date: 2024-08-09 10:01:21 U
Local Agency
BrightStar Care of Frisco and Carrollton
Location
TX, Carrollton
Apply Now",custom,,PRN,compassionate,,https://careers.brightstarcare.com/job-detail-143306776-physical-therapist-home-health-prn#jobapplication,therapy,entry,False,,,,False,,,,,1.0,0.5,0.85
Brightstar_1564509682034613168,Physical Therapist Home Health PRN,Brightstar,"Physical Therapist Home Health PRN

Req, ID","Physical Therapist Home Health PRN

Req",ID,,https://careers.brightstarcare.com/job-detail-143306776-physical-therapist-home-health-prn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:07.469922,"Physical Therapist Home Health PRN

Req ID: 143306776 | Part Time
Open Date: 2024-08-09 10:01:21 U",custom,,PRN,,,https://careers.brightstarcare.com/job-detail-143306776-physical-therapist-home-health-prn#jobapplication,therapy,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
Brightstar_3429472424650414074,Occupational Therapist (OT),Brightstar,"FL, HIALEAH
APPLY NOW",FL,"HIALEAH
APPLY NOW",,https://careers.brightstarcare.com/job-detail-139979772-occupational-therapist-ot#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:12.030984,"Occupational Therapist (OT)

Req ID: 139979772 | Full Time
Open Date: 2024-06-05 12:01:59 U
Local Agency
BrightStar Care of North Miami & Miami Beach
Location
FL, Hialeah
Apply Now",custom,competitive pay,Full Time,flexible,flexible,https://careers.brightstarcare.com/job-detail-139979772-occupational-therapist-ot#jobapplication,therapy,entry,False,,,competitive,True,,,,,1.0,1.0,1.0
Brightstar_3429472424650414074,Occupational Therapist (OT),Brightstar,"Occupational, TH",Occupational,TH,,https://careers.brightstarcare.com/job-detail-139979772-occupational-therapist-ot#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:17.092692,"Occupational Therapist (OT)

Req ID: 139979772 | Full Time
Open Date: 2024-06-05 12:01:59 U",custom,,Full Time,,,https://careers.brightstarcare.com/job-detail-139979772-occupational-therapist-ot#jobapplication,therapy,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
Brightstar_9109319116683872499,Home Health RN PRN,Brightstar,"TX, CARROLLTON
APPLY NOW",TX,"CARROLLTON
APPLY NOW",,https://careers.brightstarcare.com/job-detail-154212032-home-health-rn-prn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:22.560859,"Home Health RN PRN

Req ID: 154212032 | Full Time
Open Date: 2025-02-20 10:08:48 U
Local Agency
BrightStar Care of Frisco and Carrollton
Location
TX, Carrollton
Apply Now",custom,4-5 year,PRN,"Registered Nurse, Flexible, experienced, RN","flexible, training, development",https://careers.brightstarcare.com/job-detail-154212032-home-health-rn-prn#jobapplication,nursing,entry,False,4,5,annual,False,,,,,1.0,1.0,1.0
Brightstar_3512725669364560302,Full Time RN Clinical Specialist,Brightstar,"MO, ST",MO,ST,,https://careers.brightstarcare.com/job-detail-2276959-full-time-rn-clinical-specialist#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:29.279302,"Full Time RN Clinical Specialist

Req ID: 2276959 | Full Time - salary
Open Date: 2025-03-12
Local Agency
BrightStar Care of West St. Louis County
Location
MO, St. Louis
Apply Now",custom,,Full Time,"compassionate, Registered Nurse, patient care, RN",,https://careers.brightstarcare.com/job-detail-2276959-full-time-rn-clinical-specialist#jobapplication,nursing,entry,False,,,,False,,,,,1.0,0.5,0.85
Brightstar_364012228288868041,Clinical Operations Lead,Brightstar,"FL, HIALEAH
APPLY NOW",FL,"HIALEAH
APPLY NOW",,https://careers.brightstarcare.com/job-detail-139097674-clinical-operations-lead#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:05:36.679622,"Clinical Operations Lead

Req ID: 139097674 | Full Time
Open Date: 2024-05-22 12:06:46 U
Local Agency
BrightStar Care of North Miami & Miami Beach
Location
FL, Hialeah
Apply Now",custom,,Full Time,"experienced, RN",,https://careers.brightstarcare.com/job-detail-139097674-clinical-operations-lead#jobapplication,administration,senior,False,,,,False,,,,,1.0,0.5,0.85
Brightstar_8597537015477704948,Scheduling Manager,Brightstar,"In Home CNA - Acworth, GA",In Home CNA - Acworth,GA,,https://careers.brightstarcare.com/job-detail-144640990-scheduling-manager#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:06:29.959318,"Radius: 
        
Distance
5 Miles
10 Miles
25 Miles
50 Miles
100 Miles
250 Miles
500 Miles
        Locations

Position Types

1983 Results
Sorting by
Location

Scheduling Manager

Req ID: 144640990 | Full Time
Open Date: 2024-09-04 09:53:55 U
Local Agency
BrightStar Care JRJG Inc
Location
IL, Naperville
Apply Now

Flexible CNA Position PRN

Req ID: 2350607 | Part Time - hourly
Open Date: 2025-05-02
Local Agency
BrightStar Care
Location
TN, Knoxville
Apply Now

Registered Nurse Case Manager

Req ID: 149672363 | Full Time
Open Date: 2024-11-26 16:25:11 U
Local Agency
BrightStar Care of St. Croix Valley
Location
MN, Lake Elmo
Apply Now

Pediatric Nurse Home Health PRN

Req ID: 156444643 | Full Time
Open Date: 2025-03-19 10:28:44 U
Local Agency
BrightStar Care of Frisco and Carrollton
Location
TX, Carrollton
Apply Now

URGENT! PART TIME REGISTERED NURSE (RN) EDUCATOR

Req ID: 2415552 | Part Time - hourly
Open Date: 2025-06-17
Local Agency
BrightStar Care of Indianapolis
Location
IN, INDIA...",custom,1 year,Full Time,"computer skills, CNA, experienced, RN, REGISTERED NURSE, compassionate, Flexible, Registered Nurse","flexible, training, development",https://careers.brightstarcare.com/job-detail-144640990-scheduling-manager#jobapplication,nursing,executive,False,1,1,annual,False,,,registered nurse; cna,flexible,1.0,1.0,1.0
Brightstar_8597537015477704948,Scheduling Manager,Brightstar,"IL, NAPERVILLE
APPLY NOW",IL,"NAPERVILLE
APPLY NOW",,https://careers.brightstarcare.com/job-detail-144640990-scheduling-manager#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:06:40.352965,"Scheduling Manager

Req ID: 144640990 | Full Time
Open Date: 2024-09-04 09:53:55 U
Local Agency
BrightStar Care JRJG Inc
Location
IL, Naperville
Apply Now",custom,1 year,Full Time,computer skills,,https://careers.brightstarcare.com/job-detail-144640990-scheduling-manager#jobapplication,administration,executive,False,1,1,annual,False,,,,,1.0,0.75,0.9249999999999999
Brightstar_4065650586128015231,Flexible CNA Position PRN,Brightstar,"TN, KNOXVILLE
APPLY NOW",TN,"KNOXVILLE
APPLY NOW",,https://careers.brightstarcare.com/job-detail-2350607-flexible-cna-position-prn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:06:46.536014,"Flexible CNA Position PRN

Req ID: 2350607 | Part Time - hourly
Open Date: 2025-05-02
Local Agency
BrightStar Care
Location
TN, Knoxville
Apply Now",custom,,PRN,"Flexible, CNA, compassionate","flexible, training",https://careers.brightstarcare.com/job-detail-2350607-flexible-cna-position-prn#jobapplication,nursing,entry,False,,,,False,,,cna,flexible,1.0,0.75,0.9249999999999999
Brightstar_500311961410976840,BrightStar Care,Brightstar,"Local Agency
BrightStar, CA","Local Agency
BrightStar",CA,,https://www.brightstarcare.com/greater-mobile-baldwin-county,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:06:51.485804,"Local Agency
BrightStar Care",custom,,,,,https://www.brightstarcare.com/greater-mobile-baldwin-county,other,entry,False,,,,False,,,,,1.0,0.0,0.7
Brightstar_8808731237501075371,Registered Nurse Case Manager,Brightstar,"MN, LAKE ELMO
APPLY NOW",MN,"LAKE ELMO
APPLY NOW",,https://careers.brightstarcare.com/job-detail-149672363-registered-nurse-case-manager#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:06:53.160569,"Registered Nurse Case Manager

Req ID: 149672363 | Full Time
Open Date: 2024-11-26 16:25:11 U
Local Agency
BrightStar Care of St. Croix Valley
Location
MN, Lake Elmo
Apply Now",custom,,Full Time,"Registered Nurse, RN",,https://careers.brightstarcare.com/job-detail-149672363-registered-nurse-case-manager#jobapplication,nursing,executive,False,,,,False,,,registered nurse,,1.0,0.5,0.85
Brightstar_8808731237501075371,Registered Nurse Case Manager,Brightstar,"Registered Nurse Case Manager

Req, ID","Registered Nurse Case Manager

Req",ID,,https://careers.brightstarcare.com/job-detail-149672363-registered-nurse-case-manager#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:06:58.420181,"Registered Nurse Case Manager

Req ID: 149672363 | Full Time
Open Date: 2024-11-26 16:25:11 U",custom,,Full Time,Registered Nurse,,https://careers.brightstarcare.com/job-detail-149672363-registered-nurse-case-manager#jobapplication,nursing,executive,False,,,,False,,,registered nurse,,1.0,0.5,0.85
Brightstar_5897909653831929833,Pediatric Nurse Home Health PRN,Brightstar,"TX, CARROLLTON
APPLY NOW",TX,"CARROLLTON
APPLY NOW",,https://careers.brightstarcare.com/job-detail-156444643-pediatric-nurse-home-health-prn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:07:04.277254,"Pediatric Nurse Home Health PRN

Req ID: 156444643 | Full Time
Open Date: 2025-03-19 10:28:44 U
Local Agency
BrightStar Care of Frisco and Carrollton
Location
TX, Carrollton
Apply Now",custom,,PRN,,"training, development",https://careers.brightstarcare.com/job-detail-156444643-pediatric-nurse-home-health-prn#jobapplication,nursing,entry,False,,,,False,,,,,1.0,0.5,0.85
Brightstar_5897909653831929833,Pediatric Nurse Home Health PRN,Brightstar,"Pediatric Nurse Home Health PRN

Req, ID","Pediatric Nurse Home Health PRN

Req",ID,,https://careers.brightstarcare.com/job-detail-156444643-pediatric-nurse-home-health-prn#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:07:10.019287,"Pediatric Nurse Home Health PRN

Req ID: 156444643 | Full Time
Open Date: 2025-03-19 10:28:44 U",custom,,PRN,,,https://careers.brightstarcare.com/job-detail-156444643-pediatric-nurse-home-health-prn#jobapplication,nursing,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
Brightstar_4129568219623892039,URGENT! PART TIME REGISTERED NURSE (RN) EDUCATOR,Brightstar,"IN, INDIANAPOLIS
APPLY NOW",IN,"INDIANAPOLIS
APPLY NOW",,https://careers.brightstarcare.com/job-detail-2415552-urgent-part-time-registered-nurse-rn-educator#jobapplication,Brightstar,https://careers.brightstarcare.com/career-search/?q=&loc=&radius=10&spage=1,2025-07-11T19:07:15.855030,"URGENT! PART TIME REGISTERED NURSE (RN) EDUCATOR

Req ID: 2415552 | Part Time - hourly
Open Date: 2025-06-17
Local Agency
BrightStar Care of Indianapolis
Location
IN, INDIANAPOLIS
Apply Now",custom,,PART TIME,"Registered Nurse, experienced, RN, REGISTERED NURSE",,https://careers.brightstarcare.com/job-detail-2415552-urgent-part-time-registered-nurse-rn-educator#jobapplication,nursing,entry,False,,,,False,,,registered nurse,,1.0,0.5,0.85
